Operon,Orientation,Genes
>OP_CEPID_RS00010,+,CEPID_RS00010,CEPID_RS00015,CEPID_RS00020
>OP_CEPID_RS00035,+,CEPID_RS00035,CEPID_RS12650,CEPID_RS00045,CEPID_RS00050
>OP_CEPID_RS00825,-,CEPID_RS00825,CEPID_RS00820
>OP_CEPID_RS00850,-,CEPID_RS00850,CEPID_RS00845
>OP_CEPID_RS00865,+,CEPID_RS00865,CEPID_RS00870,CEPID_RS00875,CEPID_RS00880,CEPID_RS00885
>OP_CEPID_RS12700,-,CEPID_RS12700,CEPID_RS00890
>OP_CEPID_RS00900,+,CEPID_RS00900,CEPID_RS00905,CEPID_RS00910
>OP_CEPID_RS00920,+,CEPID_RS00920,CEPID_RS00925,CEPID_RS00930
>OP_CEPID_RS00950,-,CEPID_RS00950,CEPID_RS00945,CEPID_RS00940,CEPID_RS00935
>OP_CEPID_RS12350,+,CEPID_RS12350,CEPID_RS00965,CEPID_RS00970
>OP_CEPID_RS00995,-,CEPID_RS00995,CEPID_RS00990,CEPID_RS00985
>OP_CEPID_RS01040,+,CEPID_RS01040,CEPID_RS01045
>OP_CEPID_RS01060,+,CEPID_RS01060,CEPID_RS01065,CEPID_RS01070
>OP_CEPID_RS01085,+,CEPID_RS01085,CEPID_RS01090
>OP_CEPID_RS01120,+,CEPID_RS01120,CEPID_RS01125
>OP_CEPID_RS01130,+,CEPID_RS01130,CEPID_RS01135,CEPID_RS01140,CEPID_RS01145
>OP_CEPID_RS01175,-,CEPID_RS01175,CEPID_RS01170
>OP_CEPID_RS01190,+,CEPID_RS01190,CEPID_RS01195
>OP_CEPID_RS01205,+,CEPID_RS01205,CEPID_RS01210
>OP_CEPID_RS12735,+,CEPID_RS12735,CEPID_RS12740
>OP_CEPID_RS12745,+,CEPID_RS12745,CEPID_RS12750
>OP_CEPID_RS01265,-,CEPID_RS01265,CEPID_RS01260,CEPID_RS01255,CEPID_RS01250,CEPID_RS01245,CEPID_RS01240
>OP_CEPID_RS01300,+,CEPID_RS01300,CEPID_RS01305
>OP_CEPID_RS01315,+,CEPID_RS01315,CEPID_RS01320,CEPID_RS01325,CEPID_RS01330
>OP_CEPID_RS01355,+,CEPID_RS01355,CEPID_RS01360,CEPID_RS01365,CEPID_RS01370,CEPID_RS01375,CEPID_RS01380,CEPID_RS01385
>OP_CEPID_RS01435,+,CEPID_RS01435,CEPID_RS01440
>OP_CEPID_RS01455,-,CEPID_RS01455,CEPID_RS01450
>OP_CEPID_RS01485,+,CEPID_RS01485,CEPID_RS01490,CEPID_RS01495,CEPID_RS01500,CEPID_RS01505
>OP_CEPID_RS01560,+,CEPID_RS01560,CEPID_RS01565
>OP_CEPID_RS01570,+,CEPID_RS01570,CEPID_RS01575,CEPID_RS01580
>OP_CEPID_RS01600,-,CEPID_RS01600,CEPID_RS01595
>OP_CEPID_RS01610,-,CEPID_RS01610,CEPID_RS01605
>OP_CEPID_RS01620,+,CEPID_RS01620,CEPID_RS01625
>OP_CEPID_RS01640,+,CEPID_RS01640,CEPID_RS01645
>OP_CEPID_RS01685,+,CEPID_RS01685,CEPID_RS01690
>OP_CEPID_RS01695,+,CEPID_RS01695,CEPID_RS01700
>OP_CEPID_RS01765,+,CEPID_RS01765,CEPID_RS01770
>OP_CEPID_RS01805,+,CEPID_RS01805,CEPID_RS01810
>OP_CEPID_RS01845,-,CEPID_RS01845,CEPID_RS01840,CEPID_RS01835,CEPID_RS12780,CEPID_RS01830,CEPID_RS01825
>OP_CEPID_RS01850,+,CEPID_RS01850,CEPID_RS01855,CEPID_RS01860,CEPID_RS01865,CEPID_RS01870,CEPID_RS01875,CEPID_RS01880,CEPID_RS01885,CEPID_RS01890,CEPID_RS01895,CEPID_RS01900
>OP_CEPID_RS01920,-,CEPID_RS01920,CEPID_RS01915
>OP_CEPID_RS01935,+,CEPID_RS01935,CEPID_RS01940,CEPID_RS01945
>OP_CEPID_RS01960,+,CEPID_RS01960,CEPID_RS01965
>OP_CEPID_RS01985,+,CEPID_RS01985,CEPID_RS01990,CEPID_RS01995,CEPID_RS02000,CEPID_RS02005,CEPID_RS02010
>OP_CEPID_RS02020,+,CEPID_RS02020,CEPID_RS02025
>OP_CEPID_RS02040,+,CEPID_RS02040,CEPID_RS02045
>OP_CEPID_RS02065,+,CEPID_RS02065,CEPID_RS02070,CEPID_RS02075
>OP_CEPID_RS02080,+,CEPID_RS02080,CEPID_RS02085
>OP_CEPID_RS02115,-,CEPID_RS02115,CEPID_RS02110
>OP_CEPID_RS02120,+,CEPID_RS02120,CEPID_RS02125
>OP_CEPID_RS02130,+,CEPID_RS02130,CEPID_RS02135,CEPID_RS02140
>OP_CEPID_RS02145,+,CEPID_RS02145,CEPID_RS02150
>OP_CEPID_RS02155,+,CEPID_RS02155,CEPID_RS12785
>OP_CEPID_RS02165,+,CEPID_RS02165,CEPID_RS02170
>OP_CEPID_RS02180,+,CEPID_RS02180,CEPID_RS02185,CEPID_RS02190
>OP_CEPID_RS02205,+,CEPID_RS02205,CEPID_RS02210
>OP_CEPID_RS02240,+,CEPID_RS02240,CEPID_RS02245
>OP_CEPID_RS02265,+,CEPID_RS02265,CEPID_RS02270,CEPID_RS02275
>OP_CEPID_RS02295,+,CEPID_RS02295,CEPID_RS02300,CEPID_RS02305
>OP_CEPID_RS02315,+,CEPID_RS02315,CEPID_RS02320
>OP_CEPID_RS12375,-,CEPID_RS12375,CEPID_RS02325
>OP_CEPID_RS02340,+,CEPID_RS02340,CEPID_RS02345
>OP_CEPID_RS02355,+,CEPID_RS02355,CEPID_RS02360
>OP_CEPID_RS02365,+,CEPID_RS02365,CEPID_RS02370
>OP_CEPID_RS02375,+,CEPID_RS02375,CEPID_RS02380
>OP_CEPID_RS02385,+,CEPID_RS02385,CEPID_RS02390,CEPID_RS02395,CEPID_RS02400
>OP_CEPID_RS02410,+,CEPID_RS02410,CEPID_RS02415
>OP_CEPID_RS12795,-,CEPID_RS12795,CEPID_RS02420
>OP_CEPID_RS02425,+,CEPID_RS02425,CEPID_RS02430
>OP_CEPID_RS02455,+,CEPID_RS02455,CEPID_RS02460
>OP_CEPID_RS12385,-,CEPID_RS12385,CEPID_RS12380
>OP_CEPID_RS02495,-,CEPID_RS02495,CEPID_RS02490,CEPID_RS02485
>OP_CEPID_RS02520,+,CEPID_RS02520,CEPID_RS02525
>OP_CEPID_RS02530,+,CEPID_RS02530,CEPID_RS02535,CEPID_RS02540,CEPID_RS02545,CEPID_RS02550
>OP_CEPID_RS02560,+,CEPID_RS02560,CEPID_RS02565
>OP_CEPID_RS02575,-,CEPID_RS02575,CEPID_RS02570
>OP_CEPID_RS02580,+,CEPID_RS02580,CEPID_RS12805
>OP_CEPID_RS02590,+,CEPID_RS02590,CEPID_RS02595,CEPID_RS02600,CEPID_RS02605
>OP_CEPID_RS02630,+,CEPID_RS02630,CEPID_RS02635
>OP_CEPID_RS02645,-,CEPID_RS02645,CEPID_RS12390
>OP_CEPID_RS12395,+,CEPID_RS12395,CEPID_RS02665
>OP_CEPID_RS02680,-,CEPID_RS02680,CEPID_RS02675,CEPID_RS02670
>OP_CEPID_RS02715,-,CEPID_RS02715,CEPID_RS12400,CEPID_RS02705
>OP_CEPID_RS02725,+,CEPID_RS02725,CEPID_RS02730
>OP_CEPID_RS02740,-,CEPID_RS02740,CEPID_RS02735
>OP_CEPID_RS02745,-,CEPID_RS02745,CEPID_RS12810
>OP_CEPID_RS02760,-,CEPID_RS02760,CEPID_RS02755
>OP_CEPID_RS02770,-,CEPID_RS02770,CEPID_RS02765
>OP_CEPID_RS02800,-,CEPID_RS02800,CEPID_RS02795
>OP_CEPID_RS02810,-,CEPID_RS02810,CEPID_RS02805
>OP_CEPID_RS02830,-,CEPID_RS02830,CEPID_RS02825,CEPID_RS02820,CEPID_RS02815
>OP_CEPID_RS02840,+,CEPID_RS02840,CEPID_RS02845
>OP_CEPID_RS12815,+,CEPID_RS12815,CEPID_RS12820
>OP_CEPID_RS02865,+,CEPID_RS02865,CEPID_RS12825
>OP_CEPID_RS02870,+,CEPID_RS02870,CEPID_RS02875
>OP_CEPID_RS02890,+,CEPID_RS02890,CEPID_RS02895
>OP_CEPID_RS02925,-,CEPID_RS02925,CEPID_RS02920,CEPID_RS12405,CEPID_RS02910,CEPID_RS02905,CEPID_RS02900
>OP_CEPID_RS02930,+,CEPID_RS02930,CEPID_RS12830
>OP_CEPID_RS02950,-,CEPID_RS02950,CEPID_RS02945
>OP_CEPID_RS02970,+,CEPID_RS02970,CEPID_RS02975
>OP_CEPID_RS02980,+,CEPID_RS02980,CEPID_RS02985,CEPID_RS02990,CEPID_RS02995
>OP_CEPID_RS03005,+,CEPID_RS03005,CEPID_RS03010
>OP_CEPID_RS03025,-,CEPID_RS03025,CEPID_RS03020,CEPID_RS03015
>OP_CEPID_RS03040,-,CEPID_RS03040,CEPID_RS03035
>OP_CEPID_RS03070,+,CEPID_RS03070,CEPID_RS03075,CEPID_RS03080
>OP_CEPID_RS03095,+,CEPID_RS03095,CEPID_RS03100
>OP_CEPID_RS03105,+,CEPID_RS03105,CEPID_RS03110,CEPID_RS03115,CEPID_RS03120
>OP_CEPID_RS03140,+,CEPID_RS03140,CEPID_RS03145
>OP_CEPID_RS03150,+,CEPID_RS03150,CEPID_RS03155
>OP_CEPID_RS03170,-,CEPID_RS03170,CEPID_RS03165,CEPID_RS03160
>OP_CEPID_RS03185,+,CEPID_RS03185,CEPID_RS03190
>OP_CEPID_RS03215,-,CEPID_RS03215,CEPID_RS03210
>OP_CEPID_RS03220,+,CEPID_RS03220,CEPID_RS03225,CEPID_RS03230
>OP_CEPID_RS03235,+,CEPID_RS03235,CEPID_RS03240,CEPID_RS03245,CEPID_RS03250,CEPID_RS03255
>OP_CEPID_RS12840,+,CEPID_RS12840,CEPID_RS03305
>OP_CEPID_RS03320,+,CEPID_RS03320,CEPID_RS12845
>OP_CEPID_RS03325,+,CEPID_RS03325,CEPID_RS03330,CEPID_RS03335,CEPID_RS03340
>OP_CEPID_RS03355,-,CEPID_RS03355,CEPID_RS03350
>OP_CEPID_RS03365,+,CEPID_RS03365,CEPID_RS03370,CEPID_RS03375
>OP_CEPID_RS03385,-,CEPID_RS03385,CEPID_RS03380
>OP_CEPID_RS03415,+,CEPID_RS03415,CEPID_RS03420,CEPID_RS03425
>OP_CEPID_RS03455,-,CEPID_RS03455,CEPID_RS03450
>OP_CEPID_RS03475,-,CEPID_RS03475,CEPID_RS03470
>OP_CEPID_RS03495,-,CEPID_RS03495,CEPID_RS03490
>OP_CEPID_RS03510,-,CEPID_RS03510,CEPID_RS03505
>OP_CEPID_RS03530,-,CEPID_RS03530,CEPID_RS03525
>OP_CEPID_RS03555,-,CEPID_RS03555,CEPID_RS03550
>OP_CEPID_RS03565,-,CEPID_RS03565,CEPID_RS03560
>OP_CEPID_RS03570,+,CEPID_RS03570,CEPID_RS03575,CEPID_RS03580
>OP_CEPID_RS03585,+,CEPID_RS03585,CEPID_RS03590
>OP_CEPID_RS03635,-,CEPID_RS03635,CEPID_RS03630,CEPID_RS03625
>OP_CEPID_RS03660,-,CEPID_RS03660,CEPID_RS03655
>OP_CEPID_RS03675,-,CEPID_RS03675,CEPID_RS03670
>OP_CEPID_RS03690,+,CEPID_RS03690,CEPID_RS03695
>OP_CEPID_RS03705,-,CEPID_RS03705,CEPID_RS03700
>OP_CEPID_RS03725,+,CEPID_RS03725,CEPID_RS03730
>OP_CEPID_RS03755,+,CEPID_RS03755,CEPID_RS03760,CEPID_RS03765,CEPID_RS03770,CEPID_RS03775,CEPID_RS03780,CEPID_RS03785,CEPID_RS03790
>OP_CEPID_RS03810,-,CEPID_RS03810,CEPID_RS03805,CEPID_RS12855
>OP_CEPID_RS03830,-,CEPID_RS03830,CEPID_RS03825,CEPID_RS03820,CEPID_RS03815
>OP_CEPID_RS03835,+,CEPID_RS03835,CEPID_RS03840
>OP_CEPID_RS03845,+,CEPID_RS03845,CEPID_RS03850
>OP_CEPID_RS03870,+,CEPID_RS03870,CEPID_RS03875
>OP_CEPID_RS03890,-,CEPID_RS03890,CEPID_RS03885
>OP_CEPID_RS03900,+,CEPID_RS03900,CEPID_RS03905
>OP_CEPID_RS03915,+,CEPID_RS03915,CEPID_RS03920
>OP_CEPID_RS03935,+,CEPID_RS03935,CEPID_RS03940
>OP_CEPID_RS03955,+,CEPID_RS03955,CEPID_RS03960,CEPID_RS03965
>OP_CEPID_RS03975,+,CEPID_RS03975,CEPID_RS03980,CEPID_RS03985,CEPID_RS03990
>OP_CEPID_RS04025,+,CEPID_RS04025,CEPID_RS04030,CEPID_RS04035
>OP_CEPID_RS12860,+,CEPID_RS12860,CEPID_RS04045
>OP_CEPID_RS04085,-,CEPID_RS04085,CEPID_RS04080
>OP_CEPID_RS04105,+,CEPID_RS04105,CEPID_RS04110
>OP_CEPID_RS04145,-,CEPID_RS04145,CEPID_RS04140,CEPID_RS04135
>OP_CEPID_RS04155,+,CEPID_RS04155,CEPID_RS04160
>OP_CEPID_RS04180,+,CEPID_RS04180,CEPID_RS04185,CEPID_RS04190
>OP_CEPID_RS04210,-,CEPID_RS04210,CEPID_RS04205
>OP_CEPID_RS04220,+,CEPID_RS04220,CEPID_RS04225
>OP_CEPID_RS04235,+,CEPID_RS04235,CEPID_RS04240
>OP_CEPID_RS04270,+,CEPID_RS04270,CEPID_RS04275,CEPID_RS04280
>OP_CEPID_RS04295,-,CEPID_RS04295,CEPID_RS04290
>OP_CEPID_RS04310,-,CEPID_RS04310,CEPID_RS04305,CEPID_RS04300
>OP_CEPID_RS04355,-,CEPID_RS04355,CEPID_RS04350
>OP_CEPID_RS04375,-,CEPID_RS04375,CEPID_RS04370
>OP_CEPID_RS04425,+,CEPID_RS04425,CEPID_RS04430,CEPID_RS04435,CEPID_RS04440
>OP_CEPID_RS04450,+,CEPID_RS04450,CEPID_RS04455,CEPID_RS04460
>OP_CEPID_RS04475,-,CEPID_RS04475,CEPID_RS04470,CEPID_RS04465
>OP_CEPID_RS04485,+,CEPID_RS04485,CEPID_RS04490,CEPID_RS04495,CEPID_RS04500
>OP_CEPID_RS04505,+,CEPID_RS04505,CEPID_RS04510
>OP_CEPID_RS04530,-,CEPID_RS04530,CEPID_RS04525
>OP_CEPID_RS04595,+,CEPID_RS04595,CEPID_RS04600
>OP_CEPID_RS04610,-,CEPID_RS04610,CEPID_RS04605
>OP_CEPID_RS04620,-,CEPID_RS04620,CEPID_RS04615
>OP_CEPID_RS04725,-,CEPID_RS04725,CEPID_RS04720
>OP_CEPID_RS04735,+,CEPID_RS04735,CEPID_RS04740
>OP_CEPID_RS04745,+,CEPID_RS04745,CEPID_RS04750
>OP_CEPID_RS04785,-,CEPID_RS04785,CEPID_RS04780,CEPID_RS04775
>OP_CEPID_RS04795,+,CEPID_RS04795,CEPID_RS04800
>OP_CEPID_RS04810,+,CEPID_RS04810,CEPID_RS04815
>OP_CEPID_RS04820,+,CEPID_RS04820,CEPID_RS04825,CEPID_RS04830
>OP_CEPID_RS04835,+,CEPID_RS04835,CEPID_RS04840,CEPID_RS04845
>OP_CEPID_RS04860,+,CEPID_RS04860,CEPID_RS04865,CEPID_RS04870,CEPID_RS04875,CEPID_RS04880
>OP_CEPID_RS04895,+,CEPID_RS04895,CEPID_RS04900,CEPID_RS04905
>OP_CEPID_RS04915,+,CEPID_RS04915,CEPID_RS04920,CEPID_RS04925
>OP_CEPID_RS04935,+,CEPID_RS04935,CEPID_RS12880
>OP_CEPID_RS04945,+,CEPID_RS04945,CEPID_RS04950
>OP_CEPID_RS12445,+,CEPID_RS12445,CEPID_RS04965
>OP_CEPID_RS04975,-,CEPID_RS04975,CEPID_RS04970
>OP_CEPID_RS04980,+,CEPID_RS04980,CEPID_RS04985,CEPID_RS04990
>OP_CEPID_RS04995,+,CEPID_RS04995,CEPID_RS05000,CEPID_RS05005
>OP_CEPID_RS05010,+,CEPID_RS05010,CEPID_RS05015,CEPID_RS05020,CEPID_RS05025
>OP_CEPID_RS05045,-,CEPID_RS05045,CEPID_RS05040,CEPID_RS05035
>OP_CEPID_RS05055,+,CEPID_RS05055,CEPID_RS05060
>OP_CEPID_RS05065,+,CEPID_RS05065,CEPID_RS12885
>OP_CEPID_RS05100,-,CEPID_RS05100,CEPID_RS05095
>OP_CEPID_RS05105,-,CEPID_RS05105,CEPID_RS12895
>OP_CEPID_RS05110,+,CEPID_RS05110,CEPID_RS05115
>OP_CEPID_RS05125,+,CEPID_RS05125,CEPID_RS05130,CEPID_RS05135
>OP_CEPID_RS05210,-,CEPID_RS05210,CEPID_RS05205,CEPID_RS05200
>OP_CEPID_RS05215,+,CEPID_RS05215,CEPID_RS05220,CEPID_RS05225
>OP_CEPID_RS05235,+,CEPID_RS05235,CEPID_RS05240
>OP_CEPID_RS05250,+,CEPID_RS05250,CEPID_RS05255,CEPID_RS05260
>OP_CEPID_RS05300,+,CEPID_RS05300,CEPID_RS05305
>OP_CEPID_RS05320,-,CEPID_RS05320,CEPID_RS05315
>OP_CEPID_RS05345,-,CEPID_RS05345,CEPID_RS05340,CEPID_RS05335,CEPID_RS05330
>OP_CEPID_RS05350,+,CEPID_RS05350,CEPID_RS05355
>OP_CEPID_RS05365,+,CEPID_RS05365,CEPID_RS05370
>OP_CEPID_RS05380,+,CEPID_RS05380,CEPID_RS05385,CEPID_RS05390,CEPID_RS05395,CEPID_RS05400,CEPID_RS05405,CEPID_RS05410,CEPID_RS05415
>OP_CEPID_RS05430,-,CEPID_RS05430,CEPID_RS05425,CEPID_RS05420
>OP_CEPID_RS05435,+,CEPID_RS05435,CEPID_RS12900,CEPID_RS05440
>OP_CEPID_RS05455,-,CEPID_RS05455,CEPID_RS05450,CEPID_RS05445
>OP_CEPID_RS05465,+,CEPID_RS05465,CEPID_RS05470,CEPID_RS05475,CEPID_RS05480,CEPID_RS05485,CEPID_RS05490
>OP_CEPID_RS05575,+,CEPID_RS05575,CEPID_RS05580
>OP_CEPID_RS12455,+,CEPID_RS12455,CEPID_RS05595
>OP_CEPID_RS05600,+,CEPID_RS05600,CEPID_RS05605,CEPID_RS05610,CEPID_RS05615
>OP_CEPID_RS05620,+,CEPID_RS05620,CEPID_RS05625
>OP_CEPID_RS05630,+,CEPID_RS05630,CEPID_RS05635,CEPID_RS05640
>OP_CEPID_RS05650,+,CEPID_RS05650,CEPID_RS05655
>OP_CEPID_RS05665,+,CEPID_RS05665,CEPID_RS05670,CEPID_RS05675,CEPID_RS05680,CEPID_RS05685
>OP_CEPID_RS12905,+,CEPID_RS12905,CEPID_RS05710
>OP_CEPID_RS05715,+,CEPID_RS05715,CEPID_RS05720,CEPID_RS05725
>OP_CEPID_RS05735,+,CEPID_RS05735,CEPID_RS05740,CEPID_RS05745
>OP_CEPID_RS05750,+,CEPID_RS05750,CEPID_RS05755,CEPID_RS05760,CEPID_RS05765
>OP_CEPID_RS05775,+,CEPID_RS05775,CEPID_RS05780
>OP_CEPID_RS05785,+,CEPID_RS05785,CEPID_RS05790,CEPID_RS05795
>OP_CEPID_RS05840,-,CEPID_RS05840,CEPID_RS05835
>OP_CEPID_RS05855,-,CEPID_RS05855,CEPID_RS05850,CEPID_RS05845
>OP_CEPID_RS05890,-,CEPID_RS05890,CEPID_RS05885,CEPID_RS12910
>OP_CEPID_RS05905,+,CEPID_RS05905,CEPID_RS05910
>OP_CEPID_RS05940,-,CEPID_RS05940,CEPID_RS05935,CEPID_RS05930,CEPID_RS05925,CEPID_RS05920
>OP_CEPID_RS05955,+,CEPID_RS05955,CEPID_RS05960
>OP_CEPID_RS05970,-,CEPID_RS05970,CEPID_RS05965
>OP_CEPID_RS06010,-,CEPID_RS06010,CEPID_RS06005
>OP_CEPID_RS06025,-,CEPID_RS06025,CEPID_RS06020
>OP_CEPID_RS06045,-,CEPID_RS06045,CEPID_RS06040
>OP_CEPID_RS12470,+,CEPID_RS12470,CEPID_RS06055
>OP_CEPID_RS06070,+,CEPID_RS06070,CEPID_RS06075,CEPID_RS06080
>OP_CEPID_RS12915,-,CEPID_RS12915,CEPID_RS06085
>OP_CEPID_RS06125,-,CEPID_RS06125,CEPID_RS06120,CEPID_RS06115,CEPID_RS06110,CEPID_RS06105,CEPID_RS06100,CEPID_RS06095
>OP_CEPID_RS06160,-,CEPID_RS06160,CEPID_RS06155,CEPID_RS06150,CEPID_RS06145,CEPID_RS06140,CEPID_RS06135,CEPID_RS06130
>OP_CEPID_RS06190,-,CEPID_RS06190,CEPID_RS06185,CEPID_RS06180
>OP_CEPID_RS06235,-,CEPID_RS06235,CEPID_RS06230,CEPID_RS06225,CEPID_RS06220
>OP_CEPID_RS06255,+,CEPID_RS06255,CEPID_RS06260
>OP_CEPID_RS06275,-,CEPID_RS06275,CEPID_RS06270,CEPID_RS06265
>OP_CEPID_RS06305,-,CEPID_RS06305,CEPID_RS06300
>OP_CEPID_RS06310,+,CEPID_RS06310,CEPID_RS06315
>OP_CEPID_RS06325,-,CEPID_RS06325,CEPID_RS06320
>OP_CEPID_RS06375,+,CEPID_RS06375,CEPID_RS06380
>OP_CEPID_RS06390,-,CEPID_RS06390,CEPID_RS06385
>OP_CEPID_RS06405,+,CEPID_RS06405,CEPID_RS06410
>OP_CEPID_RS06430,-,CEPID_RS06430,CEPID_RS06425,CEPID_RS06420,CEPID_RS06415
>OP_CEPID_RS06445,-,CEPID_RS06445,CEPID_RS06440,CEPID_RS06435
>OP_CEPID_RS06450,+,CEPID_RS06450,CEPID_RS06455,CEPID_RS06460
>OP_CEPID_RS06475,+,CEPID_RS06475,CEPID_RS06480
>OP_CEPID_RS06490,+,CEPID_RS06490,CEPID_RS06495
>OP_CEPID_RS06510,-,CEPID_RS06510,CEPID_RS06505
>OP_CEPID_RS06540,-,CEPID_RS06540,CEPID_RS06535,CEPID_RS06530
>OP_CEPID_RS06550,-,CEPID_RS06550,CEPID_RS06545
>OP_CEPID_RS06565,-,CEPID_RS06565,CEPID_RS06560
>OP_CEPID_RS06580,-,CEPID_RS06580,CEPID_RS06575,CEPID_RS06570
>OP_CEPID_RS06610,-,CEPID_RS06610,CEPID_RS06605
>OP_CEPID_RS06625,-,CEPID_RS06625,CEPID_RS06620
>OP_CEPID_RS06640,-,CEPID_RS06640,CEPID_RS06635,CEPID_RS06630
>OP_CEPID_RS06655,-,CEPID_RS06655,CEPID_RS06650,CEPID_RS06645
>OP_CEPID_RS06720,-,CEPID_RS06720,CEPID_RS06715,CEPID_RS06710,CEPID_RS06705,CEPID_RS06700,CEPID_RS06695,CEPID_RS06690,CEPID_RS06685,CEPID_RS06680,CEPID_RS06675,CEPID_RS06670
>OP_CEPID_RS06755,-,CEPID_RS06755,CEPID_RS06750
>OP_CEPID_RS06765,+,CEPID_RS06765,CEPID_RS06770
>OP_CEPID_RS06815,-,CEPID_RS06815,CEPID_RS06810
>OP_CEPID_RS06825,-,CEPID_RS06825,CEPID_RS06820
>OP_CEPID_RS06845,-,CEPID_RS06845,CEPID_RS06840,CEPID_RS06835,CEPID_RS06830
>OP_CEPID_RS06865,-,CEPID_RS06865,CEPID_RS06860
>OP_CEPID_RS06900,-,CEPID_RS06900,CEPID_RS06895,CEPID_RS06890,CEPID_RS06885,CEPID_RS06880
>OP_CEPID_RS06920,-,CEPID_RS06920,CEPID_RS06915,CEPID_RS06910
>OP_CEPID_RS06960,+,CEPID_RS06960,CEPID_RS06965
>OP_CEPID_RS07005,-,CEPID_RS07005,CEPID_RS07000,CEPID_RS06995,CEPID_RS06990
>OP_CEPID_RS07045,-,CEPID_RS07045,CEPID_RS07040
>OP_CEPID_RS07055,+,CEPID_RS07055,CEPID_RS07060
>OP_CEPID_RS07070,+,CEPID_RS07070,CEPID_RS07075
>OP_CEPID_RS07085,+,CEPID_RS07085,CEPID_RS07090
>OP_CEPID_RS07120,+,CEPID_RS07120,CEPID_RS07125
>OP_CEPID_RS07135,+,CEPID_RS07135,CEPID_RS07140,CEPID_RS07145
>OP_CEPID_RS07200,-,CEPID_RS07200,CEPID_RS07195
>OP_CEPID_RS07210,+,CEPID_RS07210,CEPID_RS07215,CEPID_RS07220
>OP_CEPID_RS07230,-,CEPID_RS07230,CEPID_RS07225
>OP_CEPID_RS07240,+,CEPID_RS07240,CEPID_RS07245,CEPID_RS07250
>OP_CEPID_RS07270,-,CEPID_RS07270,CEPID_RS07265,CEPID_RS07260
