Operon,Orientation,Genes
>OP_CVAR_RS00010,+,CVAR_RS00010,CVAR_RS00015,CVAR_RS00020
>OP_CVAR_RS05060,+,CVAR_RS05060,CVAR_RS05065,CVAR_RS05070,CVAR_RS05075
>OP_CVAR_RS05085,+,CVAR_RS05085,CVAR_RS05090
>OP_CVAR_RS05095,+,CVAR_RS05095,CVAR_RS05100
>OP_CVAR_RS05110,-,CVAR_RS05110,CVAR_RS05105
>OP_CVAR_RS05155,-,CVAR_RS05155,CVAR_RS05150,CVAR_RS05145,CVAR_RS05140
>OP_CVAR_RS16435,-,CVAR_RS16435,CVAR_RS16430
>OP_CVAR_RS16440,-,CVAR_RS16440,CVAR_RS05190
>OP_CVAR_RS15970,-,CVAR_RS15970,CVAR_RS15965
>OP_CVAR_RS05250,-,CVAR_RS05250,CVAR_RS05245
>OP_CVAR_RS05255,+,CVAR_RS05255,CVAR_RS05260
>OP_CVAR_RS05270,-,CVAR_RS05270,CVAR_RS05265
>OP_CVAR_RS05275,+,CVAR_RS05275,CVAR_RS05280,CVAR_RS05285
>OP_CVAR_RS05295,+,CVAR_RS05295,CVAR_RS05300
>OP_CVAR_RS05310,+,CVAR_RS05310,CVAR_RS05315
>OP_CVAR_RS05325,+,CVAR_RS05325,CVAR_RS05330
>OP_CVAR_RS05335,+,CVAR_RS05335,CVAR_RS05340
>OP_CVAR_RS05355,-,CVAR_RS05355,CVAR_RS05350,CVAR_RS05345
>OP_CVAR_RS05415,-,CVAR_RS05415,CVAR_RS05410,CVAR_RS05405
>OP_CVAR_RS05430,+,CVAR_RS05430,CVAR_RS05435,CVAR_RS05440
>OP_CVAR_RS05445,+,CVAR_RS05445,CVAR_RS05450,CVAR_RS05455,CVAR_RS05460
>OP_CVAR_RS05480,+,CVAR_RS05480,CVAR_RS05485
>OP_CVAR_RS05500,+,CVAR_RS05500,CVAR_RS05505
>OP_CVAR_RS05520,-,CVAR_RS05520,CVAR_RS05515,CVAR_RS05510
>OP_CVAR_RS05535,-,CVAR_RS05535,CVAR_RS05530,CVAR_RS05525
>OP_CVAR_RS05605,+,CVAR_RS05605,CVAR_RS05610
>OP_CVAR_RS05620,+,CVAR_RS05620,CVAR_RS05625,CVAR_RS05630,CVAR_RS05635,CVAR_RS05640,CVAR_RS05645,CVAR_RS05650,CVAR_RS05655,CVAR_RS05660,CVAR_RS05665,CVAR_RS05670,CVAR_RS05675
>OP_CVAR_RS05685,+,CVAR_RS05685,CVAR_RS05690
>OP_CVAR_RS05700,+,CVAR_RS05700,CVAR_RS05705
>OP_CVAR_RS05715,-,CVAR_RS05715,CVAR_RS05710
>OP_CVAR_RS05730,+,CVAR_RS05730,CVAR_RS05735
>OP_CVAR_RS05775,-,CVAR_RS05775,CVAR_RS05770
>OP_CVAR_RS05795,+,CVAR_RS05795,CVAR_RS05800,CVAR_RS05805,CVAR_RS05810
>OP_CVAR_RS05820,+,CVAR_RS05820,CVAR_RS05825,CVAR_RS05830
>OP_CVAR_RS05835,+,CVAR_RS05835,CVAR_RS05840
>OP_CVAR_RS05860,+,CVAR_RS05860,CVAR_RS05865
>OP_CVAR_RS05870,+,CVAR_RS05870,CVAR_RS05875,CVAR_RS05880
>OP_CVAR_RS05915,-,CVAR_RS05915,CVAR_RS05910,CVAR_RS05905,CVAR_RS05900
>OP_CVAR_RS05940,-,CVAR_RS05940,CVAR_RS05935,CVAR_RS05930
>OP_CVAR_RS05945,+,CVAR_RS05945,CVAR_RS05950
>OP_CVAR_RS05980,-,CVAR_RS05980,CVAR_RS05975
>OP_CVAR_RS06010,-,CVAR_RS06010,CVAR_RS06005
>OP_CVAR_RS06025,+,CVAR_RS06025,CVAR_RS06030
>OP_CVAR_RS06045,+,CVAR_RS06045,CVAR_RS06050,CVAR_RS06055
>OP_CVAR_RS06070,+,CVAR_RS06070,CVAR_RS06075
>OP_CVAR_RS06080,+,CVAR_RS06080,CVAR_RS06085
>OP_CVAR_RS06095,+,CVAR_RS06095,CVAR_RS06100
>OP_CVAR_RS06125,-,CVAR_RS06125,CVAR_RS06120
>OP_CVAR_RS06165,+,CVAR_RS06165,CVAR_RS06170,CVAR_RS06175,CVAR_RS06180,CVAR_RS06185,CVAR_RS06190,CVAR_RS06195,CVAR_RS06200,CVAR_RS06205
>OP_CVAR_RS06210,+,CVAR_RS06210,CVAR_RS06215
>OP_CVAR_RS06220,+,CVAR_RS06220,CVAR_RS06225
>OP_CVAR_RS06270,+,CVAR_RS06270,CVAR_RS06275,CVAR_RS06280,CVAR_RS06285
>OP_CVAR_RS06295,-,CVAR_RS06295,CVAR_RS06290
>OP_CVAR_RS06300,+,CVAR_RS06300,CVAR_RS06305
>OP_CVAR_RS15990,+,CVAR_RS15990,CVAR_RS15995
>OP_CVAR_RS06335,-,CVAR_RS06335,CVAR_RS16465
>OP_CVAR_RS16470,+,CVAR_RS16470,CVAR_RS06345,CVAR_RS06350,CVAR_RS06355,CVAR_RS06360
>OP_CVAR_RS16475,-,CVAR_RS16475,CVAR_RS06380,CVAR_RS06375,CVAR_RS06370,CVAR_RS06365
>OP_CVAR_RS16480,+,CVAR_RS16480,CVAR_RS06390,CVAR_RS06395
>OP_CVAR_RS06405,+,CVAR_RS06405,CVAR_RS06410,CVAR_RS06415,CVAR_RS06420,CVAR_RS06425
>OP_CVAR_RS06430,+,CVAR_RS06430,CVAR_RS06435,CVAR_RS06440,CVAR_RS06445,CVAR_RS06450,CVAR_RS06455,CVAR_RS06460,CVAR_RS06465,CVAR_RS06470,CVAR_RS06475,CVAR_RS06480,CVAR_RS06485
>OP_CVAR_RS06495,-,CVAR_RS06495,CVAR_RS06490
>OP_CVAR_RS06515,-,CVAR_RS06515,CVAR_RS06510,CVAR_RS06505
>OP_CVAR_RS06545,-,CVAR_RS06545,CVAR_RS06540
>OP_CVAR_RS06580,+,CVAR_RS06580,CVAR_RS06585,CVAR_RS06590,CVAR_RS06595
>OP_CVAR_RS06610,-,CVAR_RS06610,CVAR_RS06605,CVAR_RS06600
>OP_CVAR_RS06665,+,CVAR_RS06665,CVAR_RS06670,CVAR_RS06675,CVAR_RS06680,CVAR_RS06685,CVAR_RS06690,CVAR_RS06695
>OP_CVAR_RS06700,+,CVAR_RS06700,CVAR_RS06705
>OP_CVAR_RS06715,+,CVAR_RS06715,CVAR_RS06720,CVAR_RS06725,CVAR_RS06730
>OP_CVAR_RS06750,+,CVAR_RS06750,CVAR_RS06755
>OP_CVAR_RS06765,+,CVAR_RS06765,CVAR_RS06770
>OP_CVAR_RS06790,+,CVAR_RS06790,CVAR_RS06795,CVAR_RS06800,CVAR_RS06805,CVAR_RS06810
>OP_CVAR_RS06815,+,CVAR_RS06815,CVAR_RS06820,CVAR_RS06825
>OP_CVAR_RS06830,+,CVAR_RS06830,CVAR_RS06835
>OP_CVAR_RS06870,+,CVAR_RS06870,CVAR_RS06875,CVAR_RS06880,CVAR_RS16005
>OP_CVAR_RS06890,+,CVAR_RS06890,CVAR_RS06895,CVAR_RS06900
>OP_CVAR_RS06915,-,CVAR_RS06915,CVAR_RS06910
>OP_CVAR_RS06960,-,CVAR_RS06960,CVAR_RS06955,CVAR_RS06950,CVAR_RS06945,CVAR_RS06940
>OP_CVAR_RS06985,-,CVAR_RS06985,CVAR_RS06980,CVAR_RS06975
>OP_CVAR_RS07010,+,CVAR_RS07010,CVAR_RS07015
>OP_CVAR_RS07035,-,CVAR_RS07035,CVAR_RS16485
>OP_CVAR_RS07075,-,CVAR_RS07075,CVAR_RS16010,CVAR_RS07065
>OP_CVAR_RS07080,+,CVAR_RS07080,CVAR_RS07085
>OP_CVAR_RS07095,+,CVAR_RS07095,CVAR_RS07100
>OP_CVAR_RS07110,+,CVAR_RS07110,CVAR_RS07115
>OP_CVAR_RS07125,-,CVAR_RS07125,CVAR_RS07120
>OP_CVAR_RS07200,+,CVAR_RS07200,CVAR_RS07205
>OP_CVAR_RS07230,+,CVAR_RS07230,CVAR_RS07235,CVAR_RS07240
>OP_CVAR_RS07290,-,CVAR_RS07290,CVAR_RS16505
>OP_CVAR_RS16030,+,CVAR_RS16030,CVAR_RS07305
>OP_CVAR_RS16520,-,CVAR_RS16520,CVAR_RS07395
>OP_CVAR_RS07420,-,CVAR_RS07420,CVAR_RS07415,CVAR_RS07410
>OP_CVAR_RS07450,-,CVAR_RS07450,CVAR_RS07445,CVAR_RS07440
>OP_CVAR_RS07475,-,CVAR_RS07475,CVAR_RS07470,CVAR_RS07465,CVAR_RS07460
>OP_CVAR_RS07500,-,CVAR_RS07500,CVAR_RS07495,CVAR_RS07490,CVAR_RS07485
>OP_CVAR_RS07510,-,CVAR_RS07510,CVAR_RS07505
>OP_CVAR_RS07525,+,CVAR_RS07525,CVAR_RS07530,CVAR_RS07535,CVAR_RS07540
>OP_CVAR_RS07550,-,CVAR_RS07550,CVAR_RS07545
>OP_CVAR_RS07570,-,CVAR_RS07570,CVAR_RS07565
>OP_CVAR_RS07585,-,CVAR_RS07585,CVAR_RS07580,CVAR_RS07575
>OP_CVAR_RS07630,-,CVAR_RS07630,CVAR_RS07625,CVAR_RS07620
>OP_CVAR_RS07655,+,CVAR_RS07655,CVAR_RS07660
>OP_CVAR_RS07680,+,CVAR_RS07680,CVAR_RS07685
>OP_CVAR_RS07690,+,CVAR_RS07690,CVAR_RS07695
>OP_CVAR_RS07705,-,CVAR_RS07705,CVAR_RS07700
>OP_CVAR_RS07730,-,CVAR_RS07730,CVAR_RS07725,CVAR_RS07720
>OP_CVAR_RS07740,-,CVAR_RS07740,CVAR_RS07735
>OP_CVAR_RS07750,+,CVAR_RS07750,CVAR_RS07755,CVAR_RS07760
>OP_CVAR_RS07775,+,CVAR_RS07775,CVAR_RS07780,CVAR_RS07785,CVAR_RS07790,CVAR_RS07795
>OP_CVAR_RS07815,-,CVAR_RS07815,CVAR_RS07810
>OP_CVAR_RS07845,-,CVAR_RS07845,CVAR_RS07840,CVAR_RS07835,CVAR_RS07830,CVAR_RS07825
